ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
42.1% to 42.3%,11/24/2021 12:00:00 AM,$0.04,$0.05,$0.01,$0.01,8956
43.0% to 43.2%,11/24/2021 12:00:00 AM,$0.29,$0.51,$0.01,$0.01,28632
41.7% or lower,11/24/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,533
42.4% to 42.6%,11/24/2021 12:00:00 AM,$0.16,$0.16,$0.01,$0.01,23132
42.7% to 42.9%,11/24/2021 12:00:00 AM,$0.48,$0.99,$0.31,$0.99,40284
43.3% to 43.5%,11/24/2021 12:00:00 AM,$0.04,$0.07,$0.01,$0.01,13694
43.6% to 43.8%,11/24/2021 12:00:00 AM,$0.01,$0.03,$0.01,$0.01,5675
41.8% to 42.0%,11/24/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1986
43.9% or higher,11/24/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
42.1% to 42.3%,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,153
43.0% to 43.2%,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
41.7% or lower,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
42.4% to 42.6%,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1086
42.7% to 42.9%,11/25/2021 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,1127
43.3% to 43.5%,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
43.6% to 43.8%,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
41.8% to 42.0%,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
43.9% or higher,11/25/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
