ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
41.0% to 41.2%,5/24/2022 12:00:00 AM,$0.19,$0.23,$0.04,$0.05,2501
41.6% to 41.8%,5/24/2022 12:00:00 AM,$0.04,$0.07,$0.01,$0.01,1321
42.2% or higher,5/24/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,190
41.3% to 41.5%,5/24/2022 12:00:00 AM,$0.14,$0.23,$0.01,$0.01,1901
41.9% to 42.1%,5/24/2022 12:00:00 AM,$0.03,$0.03,$0.01,$0.01,2102
40.1% to 40.3%,5/25/2022 12:00:00 AM,$0.36,$0.41,$0.19,$0.20,1422
40.7% to 40.9%,5/25/2022 12:00:00 AM,$0.15,$0.37,$0.11,$0.20,2664
40.0% or lower,5/25/2022 12:00:00 AM,$0.12,$0.14,$0.02,$0.06,4545
40.4% to 40.6%,5/25/2022 12:00:00 AM,$0.33,$0.69,$0.29,$0.43,2568
41.0% to 41.2%,5/25/2022 12:00:00 AM,$0.05,$0.10,$0.02,$0.05,3641
41.6% to 41.8%,5/25/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,642
42.2% or higher,5/25/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
41.3% to 41.5%,5/25/2022 12:00:00 AM,$0.01,$0.05,$0.01,$0.02,4198
41.9% to 42.1%,5/25/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1114
40.1% to 40.3%,5/26/2022 12:00:00 AM,$0.20,$0.69,$0.20,$0.61,8523
40.7% to 40.9%,5/26/2022 12:00:00 AM,$0.20,$0.25,$0.01,$0.03,10192
40.0% or lower,5/26/2022 12:00:00 AM,$0.06,$0.40,$0.02,$0.25,13218
40.4% to 40.6%,5/26/2022 12:00:00 AM,$0.43,$0.69,$0.20,$0.34,12989
41.0% to 41.2%,5/26/2022 12:00:00 AM,$0.05,$0.05,$0.01,$0.01,10860
41.6% to 41.8%,5/26/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2075
42.2% or higher,5/26/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2025
41.3% to 41.5%,5/26/2022 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,2028
41.9% to 42.1%,5/26/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2025
40.1% to 40.3%,5/27/2022 12:00:00 AM,$0.61,$0.65,$0.01,$0.02,17125
40.7% to 40.9%,5/27/2022 12:00:00 AM,$0.03,$0.12,$0.01,$0.01,4248
40.0% or lower,5/27/2022 12:00:00 AM,$0.25,$0.25,$0.01,$0.01,9669
40.4% to 40.6%,5/27/2022 12:00:00 AM,$0.34,$0.99,$0.31,$0.98,22761
41.0% to 41.2%,5/27/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2128
41.6% to 41.8%,5/27/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
42.2% or higher,5/27/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
41.3% to 41.5%,5/27/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
41.9% to 42.1%,5/27/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
